Country,Managed By,Fulfill Via,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Line Item Quantity,Line Item Value,Weight (Kilograms),Freight Cost (USD),Vendor,Line Item Insurance (USD),Line Item Insurance (USD,Delivery Year,Lead Time Days
vietnam,PMO - US,Direct Drop,Air,2013-05-03,2013-05-17,2013-09-03,2013-09-03,2013-09-03,4000,9000.0,,,Aurobindo Pharma Limited,11.13,11.13,2013,0
south africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,131,398.4,,,S. BUYS WHOLESALER,0.49,0.49,2013,0
zimbabwe,PMO - US,Direct Drop,Air,2010-10-26,2010-11-10,2011-11-21,2011-11-21,2011-11-21,5625,43368.75,665.0,7549.41,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),93.5,93.5,2011,0
south africa,PMO - US,Direct Drop,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,133,3075.65,,,S. BUYS WHOLESALER,3.16,3.16,2014,0
haiti,PMO - US,Direct Drop,Air,2009-07-29,2009-09-01,2009-10-07,2009-10-07,2009-10-07,200,70000.0,480.0,9334.68,Orasure Technologies Inc.,137.2,137.2,2009,0
nigeria,PMO - US,Direct Drop,Air,2015-05-04,2015-05-07,2015-07-07,2015-07-07,2015-07-07,2890,17166.6,,,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),20.21,20.21,2015,0
rwanda,PMO - US,Direct Drop,Air,2014-10-15,2014-12-18,2015-02-18,2015-02-18,2015-02-19,4099,100425.5,2733.0,36060.0,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",103.24,103.24,2015,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,3,6.49,,,PHARMACY DIRECT,0.01,0.01,2015,0
rwanda,PMO - US,Direct Drop,Air,2012-01-13,2012-05-31,2012-08-16,2012-08-16,2012-08-16,131704,683543.76,10818.0,119695.66,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),958.33,958.33,2012,0
vietnam,PMO - US,Direct Drop,Air,2012-07-25,2012-08-15,2012-11-15,2012-11-15,2012-11-15,1475,9735.0,96.0,678.83,CIPLA LIMITED,13.65,13.65,2012,0
ethiopia,PMO - US,Direct Drop,Air,2010-04-28,2010-04-29,2010-05-21,2010-05-21,2010-05-21,3000,39000.0,201.0,1120.57,Aurobindo Pharma Limited,84.08,84.08,2010,0
south africa,PMO - US,Direct Drop,Truck,2010-04-30,2010-05-05,2010-05-12,2010-05-12,2010-05-12,20,310.55,,,S. BUYS WHOLESALER,0.67,0.67,2010,0
south africa,PMO - US,Direct Drop,Truck,2010-04-19,2010-04-21,2010-05-31,2010-05-31,2010-05-31,450,10244.69,,,S. BUYS WHOLESALER,22.09,22.09,2010,0
vietnam,PMO - US,Direct Drop,Air,2014-04-08,2014-04-30,2014-10-07,2014-10-07,2014-10-08,100,2326.0,,,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2.39,2.39,2014,0
south africa,PMO - US,Direct Drop,Truck,2013-07-11,2013-08-13,2014-02-07,2014-02-07,2014-02-07,4,120.98,,,S. BUYS WHOLESALER,0.15,0.15,2014,0
kenya,PMO - US,Direct Drop,Air,2010-07-23,2010-08-27,2010-11-12,2010-11-12,2010-11-12,1,89.0,1233.0,13753.58,"Orgenics, Ltd",0.19,0.19,2010,0
côte d'ivoire,PMO - US,Direct Drop,Ocean,2011-09-08,2011-11-18,2012-03-23,2012-03-23,2012-03-23,14420,444424.4,,,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),733.3,733.3,2012,0
tanzania,PMO - US,Direct Drop,Air,2013-07-15,2013-08-09,2013-11-21,2013-11-21,2013-11-21,2736,16251.84,328.0,3940.54,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),20.1,20.1,2013,0
nigeria,PMO - US,Direct Drop,Air,2011-04-28,2011-05-18,2011-10-12,2011-10-12,2011-10-12,1301,37729.0,376.0,2162.26,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",62.25,62.25,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-05-08,2015-02-19,2015-02-19,2015-02-19,3,93.57,,,PHARMACY DIRECT,0.1,0.1,2015,0
tanzania,PMO - US,Direct Drop,Ocean,2013-07-03,2013-08-27,2013-10-23,2013-10-23,2013-10-23,163929,2047473.21,21675.0,20312.64,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2532.72,2532.72,2013,0
uganda,PMO - US,Direct Drop,Air,2012-10-10,2012-10-25,2012-12-14,2012-12-14,2012-12-14,312,20779.2,,,ASPEN PHARMACARE,25.7,25.7,2012,0
côte d'ivoire,PMO - US,Direct Drop,Air,2010-08-10,2010-09-10,2010-10-27,2010-10-27,2010-10-27,2000,100800.0,269.0,1315.14,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),217.32,217.32,2010,0
uganda,PMO - US,Direct Drop,Air,2012-06-07,2012-06-12,2012-07-23,2012-07-18,2012-07-18,54383,184902.2,4668.0,20869.6,Aurobindo Pharma Limited,259.23,259.23,2012,-5
rwanda,PMO - US,Direct Drop,Air,2010-08-13,2010-09-27,2011-01-11,2011-01-11,2011-01-11,2094,9067.02,,,HETERO LABS LIMITED,19.55,19.55,2011,0
guyana,PMO - US,Direct Drop,Air,2013-04-15,2013-05-23,2013-07-01,2013-07-01,2013-07-01,10,13.0,1.0,618.89,Aurobindo Pharma Limited,0.02,0.02,2013,0
ethiopia,PMO - US,Direct Drop,Air,2015-03-10,2015-03-17,2015-06-24,2015-06-24,2015-06-29,170,5440.0,58.0,143.57,"Trinity Biotech, Plc",6.4,6.4,2015,0
nigeria,PMO - US,Direct Drop,Air,2013-06-10,2013-07-10,2013-11-07,2013-11-07,2013-11-17,3053,271717.0,1240.0,20705.23,"Orgenics, Ltd",336.11,336.11,2013,0
south africa,PMO - US,Direct Drop,Truck,2014-10-29,2014-12-10,2014-12-10,2014-12-10,2014-12-10,4,54.01,,,S. BUYS WHOLESALER,0.06,0.06,2014,0
rwanda,PMO - US,Direct Drop,Ocean,2011-11-30,2012-03-09,2012-08-27,2012-08-27,2012-08-27,7840,13720.0,2995.0,20193.21,CIPLA LIMITED,19.24,19.24,2012,0
nigeria,PMO - US,Direct Drop,Air,2014-12-08,2015-01-26,2015-04-30,2015-04-30,2015-05-05,1620,51840.0,,,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",61.02,61.02,2015,0
south africa,PMO - US,Direct Drop,Truck,2013-07-11,2014-08-29,2014-08-29,2014-08-29,2014-08-29,99,328.31,,,S. BUYS WHOLESALER,0.41,0.41,2014,0
south sudan,PMO - US,Direct Drop,Air,2014-12-29,2015-02-20,2015-05-08,2015-05-08,2015-05-11,450,14400.0,,,"Trinity Biotech, Plc",16.95,16.95,2015,0
zambia,PMO - US,Direct Drop,Air,2009-08-31,2009-09-11,2010-01-28,2010-01-28,2010-01-28,1820,131040.0,,,"Orgenics, Ltd",256.84,256.84,2010,0
south africa,PMO - US,Direct Drop,Truck,2009-05-07,2009-09-22,2009-10-29,2009-10-29,2009-10-29,1600,41783.61,,,S. BUYS WHOLESALER,81.9,81.9,2009,0
uganda,PMO - US,Direct Drop,Air,2010-03-12,2010-03-18,2010-05-04,2010-05-04,2010-05-04,100,3616.0,36.0,1084.27,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),7.8,7.8,2010,0
tanzania,PMO - US,Direct Drop,Air,2011-07-22,2011-07-28,2012-02-09,2012-02-09,2012-02-09,450,14400.0,148.0,1938.15,"Trinity Biotech, Plc",23.76,23.76,2012,0
pakistan,PMO - US,Direct Drop,Air,2012-02-24,2012-04-19,2012-07-20,2012-07-20,2012-07-20,4484,358720.0,2134.0,32272.0,"Orgenics, Ltd",502.93,502.93,2012,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,20,256.48,,,PHARMACY DIRECT,0.26,0.26,2015,0
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-09-07,2010-11-17,2010-11-17,31680,147945.6,2970.0,4263.08,Aurobindo Pharma Limited,318.97,318.97,2010,71
vietnam,PMO - US,Direct Drop,Air,2011-12-15,2012-01-16,2012-05-16,2012-05-16,2012-05-16,368,4784.0,,,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),6.71,6.71,2012,0
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-12-08,2010-12-08,2010-12-08,26400,77088.0,3113.0,5159.33,Aurobindo Pharma Limited,166.2,166.2,2010,0
vietnam,PMO - US,Direct Drop,Air,2010-06-23,2010-06-30,2010-09-20,2010-09-20,2010-09-20,100,1574.0,10.0,3896.68,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),3.39,3.39,2010,0
vietnam,PMO - US,Direct Drop,Air,2015-04-14,2015-05-13,2015-09-07,2015-09-07,2015-09-07,15284,145198.0,,,HETERO LABS LIMITED,170.9,170.9,2015,0
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-09-07,2010-10-27,2010-10-27,31680,147945.6,2970.0,4263.07,Aurobindo Pharma Limited,318.97,318.97,2010,50
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-06-01,2010-06-08,2010-06-08,53916,251787.72,4561.0,6105.79,Aurobindo Pharma Limited,542.85,542.85,2010,7
vietnam,PMO - US,Direct Drop,Air,2010-09-30,2010-10-14,2011-02-25,2011-02-25,2011-02-25,18,3717.18,55.0,3785.84,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),8.01,8.01,2011,0
tanzania,PMO - US,Direct Drop,Air,2013-07-15,2013-08-09,2013-11-21,2013-11-21,2013-11-21,264,8136.48,257.0,2160.36,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),10.06,10.06,2013,0
rwanda,PMO - US,Direct Drop,Air,2014-10-15,2014-12-16,2015-02-18,2015-02-18,2015-02-18,369,11808.0,115.0,1729.95,"Trinity Biotech, Plc",12.14,12.14,2015,0
côte d'ivoire,PMO - US,Direct Drop,Air,2009-08-21,2009-09-25,2009-12-18,2009-12-18,2009-12-18,5320,268128.0,464.0,30.0,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),525.53,525.53,2009,0
ethiopia,PMO - US,Direct Drop,Air,2012-01-05,2012-01-23,2012-08-29,2012-08-29,2012-08-29,27,864.0,10.0,490.23,"Trinity Biotech, Plc",1.21,1.21,2012,0
tanzania,PMO - US,Direct Drop,Air,2012-01-25,2012-02-17,2012-05-08,2012-05-08,2012-05-08,2870,229600.0,1368.0,24308.25,"Orgenics, Ltd",321.9,321.9,2012,0
ethiopia,PMO - US,Direct Drop,Air,2012-01-05,2012-01-23,2012-03-14,2012-03-14,2012-03-14,175,4287.5,1.0,1437.62,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",6.01,6.01,2012,0
south africa,PMO - US,Direct Drop,Ocean,2010-11-26,2010-12-14,2011-04-04,2011-04-04,2011-04-04,27910,59169.2,10346.0,3961.7,Aurobindo Pharma Limited,97.63,97.63,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-06-25,2014-06-25,2014-06-25,2014-06-25,8,157.41,,,PHARMACY DIRECT,0.16,0.16,2014,0
vietnam,PMO - US,Direct Drop,Air,2014-07-09,2014-08-08,2015-02-05,2015-02-05,2015-02-05,10000,64900.0,,,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),66.72,66.72,2015,0
tanzania,PMO - US,Direct Drop,Air,2012-07-31,2012-10-04,2012-12-07,2012-11-30,2012-11-30,2744,219520.0,1303.0,22158.58,"Orgenics, Ltd",307.77,307.77,2012,-7
haiti,PMO - US,Direct Drop,Air,2012-05-14,2012-06-28,2012-08-07,2012-08-07,2012-08-07,384,1121.28,20.0,950.05,STRIDES ARCOLAB LIMITED,1.57,1.57,2012,0
vietnam,PMO - US,Direct Drop,Air,2015-04-14,2015-05-13,2015-09-03,2015-09-03,2015-09-03,15552,147744.0,,,HETERO LABS LIMITED,173.89,173.89,2015,0
mozambique,PMO - US,Direct Drop,Air,2013-07-31,2013-09-11,2013-11-04,2013-11-04,2013-11-18,645,51600.0,267.0,3453.53,"Orgenics, Ltd",63.83,63.83,2013,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-03-09,2015-03-09,2015-03-09,2015-03-09,6,85.31,,,PHARMACY DIRECT,0.09,0.09,2015,0
mozambique,PMO - US,Direct Drop,Air,2014-05-21,2014-07-25,2015-01-20,2015-01-20,2015-01-20,40,2220.0,,,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),2.28,2.28,2015,0
tanzania,PMO - US,Direct Drop,Air,2010-06-21,2010-06-24,2010-08-07,2010-08-07,2010-08-07,28755,74763.0,3392.0,20294.85,Aurobindo Pharma Limited,161.19,161.19,2010,0
namibia,PMO - US,Direct Drop,Air,2010-01-07,2010-01-08,2010-04-29,2010-04-29,2010-04-29,2000,64000.0,687.0,17918.72,"Trinity Biotech, Plc",137.98,137.98,2010,0
south africa,PMO - US,Direct Drop,Truck,2013-07-12,2014-07-11,2014-07-11,2014-07-11,2014-07-11,1,25.69,,,S. BUYS WHOLESALER,0.03,0.03,2014,0
rwanda,PMO - US,Direct Drop,Air,2009-06-30,2009-07-17,2010-01-27,2010-01-27,2010-01-27,9270,179189.1,1010.0,16847.52,Aurobindo Pharma Limited,351.21,351.21,2010,0
sudan,PMO - US,Direct Drop,Air,2011-08-29,2011-09-14,2012-01-06,2012-01-06,2012-01-06,129,11481.0,60.0,1133.17,"Orgenics, Ltd",18.94,18.94,2012,0
haiti,PMO - US,Direct Drop,Air,2012-05-14,2012-11-05,2013-01-04,2013-01-04,2013-01-04,2516,11573.6,118.0,1442.83,Aurobindo Pharma Limited,16.23,16.23,2013,0
south africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,1152,34884.66,,,S. BUYS WHOLESALER,43.15,43.15,2013,0
nigeria,PMO - US,Direct Drop,Air,2014-08-13,2014-08-29,2015-07-23,2015-07-23,2015-07-28,9070,163260.0,,,EMCURE PHARMACEUTICALS LTD,167.83,167.83,2015,0
nigeria,PMO - US,Direct Drop,Air,2013-06-10,2013-07-10,2013-09-18,2013-09-24,2013-09-24,3072,273408.0,1248.0,13383.47,"Orgenics, Ltd",338.21,338.21,2013,6
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-11-04,2014-11-05,2014-11-05,2014-11-05,20,143.05,,,PHARMACY DIRECT,0.15,0.15,2014,0
haiti,PMO - US,Direct Drop,Air,2014-03-20,2014-04-30,2014-10-14,2014-10-14,2014-10-20,3184,6336.16,250.0,2794.21,CIPLA LIMITED,6.51,6.51,2014,0
south sudan,PMO - US,Direct Drop,Air,2014-12-29,2015-02-20,2015-06-03,2015-06-03,2015-06-05,45,360.0,,,"Orgenics, Ltd",0.42,0.42,2015,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-10-03,2014-10-03,2014-10-03,2014-10-03,5,124.77,,,PHARMACY DIRECT,0.13,0.13,2014,0
rwanda,PMO - US,Direct Drop,Air,2014-03-12,2014-04-03,2014-04-28,2014-06-16,2014-06-17,4230,103635.0,2820.0,37130.88,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",106.54,106.54,2014,49
nigeria,PMO - US,Direct Drop,Air,2015-05-07,2015-05-26,2015-07-14,2015-07-14,2015-07-14,6388,568532.0,2590.0,,"Orgenics, Ltd",669.16,669.16,2015,0
zambia,PMO - US,Direct Drop,Air,2013-05-02,2013-05-22,2013-08-05,2013-07-31,2013-07-31,2929,234320.0,1214.0,18875.83,"Orgenics, Ltd",289.85,289.85,2013,-5
tanzania,PMO - US,Direct Drop,Air,2012-01-25,2012-02-17,2012-05-25,2012-05-25,2012-05-25,2737,218960.0,1300.0,23269.06,"Orgenics, Ltd",306.98,306.98,2012,0
vietnam,PMO - US,Direct Drop,Air,2014-04-08,2014-04-30,2014-11-03,2014-11-03,2014-11-03,16185,105040.65,,,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),107.98,107.98,2014,0
south africa,PMO - US,Direct Drop,Truck,2009-10-08,2009-10-15,2009-10-27,2009-10-27,2009-10-27,4500,20364.96,,,S. BUYS WHOLESALER,39.92,39.92,2009,0
cameroon,PMO - US,Direct Drop,Air,2013-08-19,2013-08-23,2014-01-08,2014-01-08,2014-01-10,37732,420711.8,4962.0,63818.03,Aurobindo Pharma Limited,520.42,520.42,2014,0
côte d'ivoire,PMO - US,Direct Drop,Air,2009-12-28,2010-02-12,2010-04-27,2010-04-27,2010-04-27,2000,100000.0,518.0,1434.5,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),215.6,215.6,2010,0
south africa,PMO - US,Direct Drop,Truck,2010-04-19,2010-04-21,2010-05-31,2010-05-31,2010-05-31,100,3988.5,,,S. BUYS WHOLESALER,8.6,8.6,2010,0
zimbabwe,PMO - US,Direct Drop,Air Charter,2014-04-01,2014-05-12,2014-06-14,2014-06-14,2014-06-16,25811,118472.49,2829.0,24936.5,CIPLA LIMITED,121.79,121.79,2014,0
kenya,PMO - US,Direct Drop,Air,2012-01-03,2012-01-06,2012-02-16,2012-02-16,2012-02-16,18000,576000.0,5876.0,40091.65,"Trinity Biotech, Plc",807.55,807.55,2012,0
"congo, drc",PMO - US,Direct Drop,Air,2014-07-16,2014-07-18,2014-11-10,2014-11-10,2014-11-13,440,550.0,,,Aurobindo Pharma Limited,0.57,0.57,2014,0
south africa,PMO - US,Direct Drop,Truck,2013-11-14,2013-12-02,2014-01-13,2014-01-13,2014-01-13,4,26.78,,,S. BUYS WHOLESALER,0.03,0.03,2014,0
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-06-08,2010-06-08,2010-06-08,26540,197192.2,1431.0,4885.21,Aurobindo Pharma Limited,425.15,425.15,2010,0
haiti,PMO - US,Direct Drop,Ocean,2012-05-14,2012-06-28,2012-10-22,2012-10-22,2012-10-22,2160,54000.0,,,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),75.71,75.71,2012,0
côte d'ivoire,PMO - US,Direct Drop,Air,2014-01-23,2014-03-03,2014-04-29,2014-04-29,2014-05-02,1200,9096.0,96.0,1510.05,Aurobindo Pharma Limited,9.35,9.35,2014,0
mozambique,PMO - US,Direct Drop,Air,2013-11-12,2013-11-26,2014-03-02,2014-03-02,2014-05-07,800,16000.0,62.0,1045.5,Aurobindo Pharma Limited,16.45,16.45,2014,0
south sudan,PMO - US,Direct Drop,Air,2014-06-17,2014-06-30,2014-10-03,2014-10-03,2014-11-12,160,800.0,,,"Orgenics, Ltd",0.82,0.82,2014,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-01-26,2015-01-26,2015-01-26,2015-01-26,11,240.14,,,PHARMACY DIRECT,0.25,0.25,2015,0
uganda,PMO - US,Direct Drop,Air,2012-06-07,2012-06-12,2012-07-23,2012-07-23,2012-07-23,20617,70097.8,1770.0,7651.56,Aurobindo Pharma Limited,98.28,98.28,2012,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-08-24,2015-08-24,2015-08-24,2015-08-24,8,122.18,,,PHARMACY DIRECT,0.13,0.13,2015,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-06-02,2015-06-02,2015-06-02,2015-06-02,38,428.22,,,PHARMACY DIRECT,0.44,0.44,2015,0
cameroon,PMO - US,Direct Drop,Air,2013-07-10,2013-08-06,2014-06-10,2014-06-10,2014-06-10,5000,400000.0,2020.0,29918.58,"Orgenics, Ltd",494.8,494.8,2014,0
zambia,PMO - US,Direct Drop,Air,2010-09-08,2010-10-07,2010-12-17,2010-12-21,2010-12-21,2814,225120.0,1363.0,22746.62,"Orgenics, Ltd",485.36,485.36,2010,4
nigeria,PMO - US,Direct Drop,Air,2011-04-28,2011-05-18,2011-09-12,2011-09-12,2011-09-12,5791,185312.0,1918.0,24147.39,"Trinity Biotech, Plc",305.76,305.76,2011,0
guyana,PMO - US,Direct Drop,Air,2013-02-07,2013-03-06,2013-04-18,2013-04-18,2013-04-18,65,130.0,4.0,783.21,MICRO LABS LIMITED,0.16,0.16,2013,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-28,2011-12-06,2011-12-06,2011-12-06,129183,351377.76,,,CIPLA LIMITED,579.77,579.77,2011,0
sudan,PMO - US,Direct Drop,Air,2011-03-29,2011-05-02,2011-06-24,2011-06-24,2011-06-24,30,600.0,430.0,4500.71,"Standard Diagnostics, Inc.",0.99,0.99,2011,0
mozambique,PMO - US,Direct Drop,Ocean,2011-03-04,2011-03-30,2011-11-22,2011-11-22,2011-11-22,13300,425600.0,4472.0,23408.33,"Trinity Biotech, Plc",702.24,702.24,2011,0
tanzania,PMO - US,Direct Drop,Air,2009-06-11,2009-06-23,2009-11-17,2009-11-17,2009-11-17,645,24742.2,1210.0,7015.04,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),48.49,48.49,2009,0
côte d'ivoire,PMO - US,Direct Drop,Air,2012-12-14,2013-01-15,2013-06-24,2013-06-24,2013-06-24,2000,58000.0,576.0,7168.62,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",71.75,71.75,2013,0
vietnam,PMO - US,Direct Drop,Air,2011-06-27,2011-07-08,2011-10-24,2011-10-24,2011-10-24,8245,67609.0,759.0,7261.69,HETERO LABS LIMITED,111.55,111.55,2011,0
vietnam,PMO - US,Direct Drop,Air,2015-01-28,2015-02-17,2015-07-10,2015-07-10,2015-07-10,6816,68160.0,2541.0,5489.55,HETERO LABS LIMITED,80.22,80.22,2015,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-24,2012-01-04,2012-01-04,2012-01-04,23845,356005.85,2283.0,3649.67,Aurobindo Pharma Limited,587.41,587.41,2012,0
uganda,PMO - US,Direct Drop,Air,2012-12-13,2013-02-07,2013-04-10,2013-04-10,2013-04-10,56,112.0,,,MICRO LABS LIMITED,0.14,0.14,2013,0
vietnam,PMO - US,Direct Drop,Air,2012-04-11,2012-06-12,2012-10-09,2012-10-09,2012-10-09,41296,185419.04,,,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),259.96,259.96,2012,0
vietnam,PMO - US,Direct Drop,Air,2015-01-28,2015-02-17,2015-07-10,2015-07-10,2015-07-10,6000,12960.0,,,HETERO LABS LIMITED,15.25,15.25,2015,0
haiti,PMO - US,Direct Drop,Air,2014-10-22,2015-02-19,2015-03-12,2015-03-12,2015-03-13,2000,39000.0,280.0,3029.18,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),40.09,40.09,2015,0
zambia,PMO - US,Direct Drop,Air,2010-09-08,2010-10-07,2010-12-17,2010-12-16,2010-12-16,2041,163280.0,989.0,16654.29,"Orgenics, Ltd",352.03,352.03,2010,-1
haiti,PMO - US,Direct Drop,Air,2012-11-26,2012-12-12,2013-03-13,2013-03-13,2013-03-13,250,6125.0,164.0,2204.84,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",7.58,7.58,2013,0
haiti,PMO - US,Direct Drop,Air,2013-08-21,2014-02-05,2014-03-28,2014-03-28,2014-03-28,288,717.12,,,HETERO LABS LIMITED,0.89,0.89,2014,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-05-08,2015-02-19,2015-02-19,2015-02-19,3,53.24,,,PHARMACY DIRECT,0.05,0.05,2015,0
sudan,PMO - US,Direct Drop,Air,2011-08-29,2011-09-14,2012-02-03,2012-02-03,2012-02-03,116,10324.0,45.0,1961.65,"Orgenics, Ltd",17.03,17.03,2012,0
tanzania,PMO - US,Direct Drop,Air,2013-04-30,2013-05-29,2013-09-17,2013-09-16,2013-09-16,2330,0.0,965.0,16382.89,"Standard Diagnostics, Inc.",0.0,0.0,2013,-1
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-08-28,2014-08-28,2014-08-28,2014-08-28,4,60.99,,,PHARMACY DIRECT,0.06,0.06,2014,0
uganda,PMO - US,Direct Drop,Air,2013-05-17,2013-06-24,2013-11-21,2013-11-21,2013-11-22,7035,105525.0,440.0,2242.71,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),130.53,130.53,2013,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-06-02,2015-06-02,2015-06-02,2015-06-02,14,300.08,,,PHARMACY DIRECT,0.31,0.31,2015,0
nigeria,PMO - US,Direct Drop,Air,2010-01-15,2010-02-05,2010-05-05,2010-06-16,2010-06-16,2100,168000.0,1002.0,,"Orgenics, Ltd",362.21,362.21,2010,42
cameroon,PMO - US,Direct Drop,Air,2013-08-09,2013-09-04,2013-10-10,2013-10-10,2013-10-21,30,3347.4,46.0,1003.18,HUMAN GMBH,4.14,4.14,2013,0
uganda,PMO - US,Direct Drop,Air,2013-07-08,2013-07-31,2013-10-30,2013-10-30,2013-10-30,16716,76893.6,1874.0,7487.81,CIPLA LIMITED,95.12,95.12,2013,0
south africa,PMO - US,Direct Drop,Ocean,2010-06-02,2010-06-17,2011-03-17,2011-03-17,2011-03-17,33476,70969.12,,,Aurobindo Pharma Limited,153.01,153.01,2011,0
vietnam,PMO - US,Direct Drop,Air,2013-10-04,2013-10-10,2014-04-23,2014-04-23,2014-04-23,564,6457.8,,,HETERO LABS LIMITED,7.99,7.99,2014,0
mozambique,PMO - US,Direct Drop,Ocean,2011-10-05,2011-11-29,2012-02-29,2012-02-29,2012-02-29,7400,236800.0,2471.0,33872.84,"Trinity Biotech, Plc",390.72,390.72,2012,0
zimbabwe,PMO - US,Direct Drop,Air,2010-02-02,2010-02-17,2010-05-20,2010-05-31,2010-05-31,2450,176400.0,1183.0,21170.3,"Orgenics, Ltd",380.32,380.32,2010,11
côte d'ivoire,PMO - US,Direct Drop,Air,2013-08-09,2013-09-17,2014-02-27,2014-02-27,2014-03-26,400,1800.0,,,Aurobindo Pharma Limited,2.23,2.23,2014,0
nigeria,PMO - US,Direct Drop,Air,2013-08-13,2013-11-01,2014-02-18,2014-02-18,2014-03-19,10798,961022.0,4388.0,66059.65,"Orgenics, Ltd",1188.78,1188.78,2014,0
uganda,PMO - US,Direct Drop,Air,2014-06-11,2014-06-20,2014-10-28,2014-10-28,2014-10-29,3115,62300.0,420.0,2335.73,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),64.04,64.04,2014,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-24,2011-09-02,2011-09-02,2011-09-02,25000,210500.0,2303.0,3790.0,Aurobindo Pharma Limited,347.32,347.32,2011,0
côte d'ivoire,PMO - US,Direct Drop,Air,2009-10-29,2009-11-03,2010-01-21,2010-01-21,2010-01-21,3500,245000.0,794.0,12499.27,"Orgenics, Ltd",528.22,528.22,2010,0
vietnam,PMO - US,Direct Drop,Air,2009-10-20,2009-11-13,2010-03-19,2010-03-19,2010-03-19,15204,130906.44,,,Aurobindo Pharma Limited,256.58,256.58,2010,0
south africa,PMO - US,Direct Drop,Ocean,2010-08-31,2010-09-21,2010-12-15,2011-02-11,2011-02-11,122743,303175.21,,,STRIDES ARCOLAB LIMITED,653.65,653.65,2011,58
